datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1bar,logret_1bar,range,true_range,atr_14,vol_30,ret_1d,logret_1d,AdrActCnt,CapMVRVCur
2018-06-03T00:00:00Z,0.64285,0.69101,0.63862,0.6901,37142715.53,24486265.639337,34763,21732634.39,14319099.9793306,0.0737680685867214,0.0711740217293182,0.0815167499105323,0.05239,0.0470999999999999,0.9433480937895314,0.0737680685867214,0.0711740217293182,5679.0,0.991537341231
2018-06-04T00:00:00Z,0.6901,0.707,0.6351,0.65507,48289982.65,32100617.0883567,51519,25998134.35,17279792.4946701,-0.0507607593102449,-0.0520944144725126,0.1041877988697289,0.0718999999999999,0.0494971428571428,0.9518340925541152,-0.0507607593102449,-0.0520944144725126,6308.0,0.962823779819
2018-06-05T00:00:00Z,0.65508,0.686,0.6328,0.67464,42509387.77,28070582.1314106,39571,24818974.98,16389459.145474,0.029874669882608,0.0294371151123426,0.0812126948265071,0.0532,0.0502135714285714,0.9538664403729464,0.029874669882608,0.0294371151123426,5912.0,0.989646664707
2018-06-06T00:00:00Z,0.67507,0.6833,0.653,0.6741,34326183.79,22997564.6483558,31424,20599033.56,13805804.0412227,-0.0008004268943436,-0.0008007474069929,0.0449128424048381,0.0302999999999999,0.0472507142857142,0.9435071821423208,-0.0008004268943436,-0.0008007474069929,5725.0,0.992175278191
2018-06-07T00:00:00Z,0.6738,0.69,0.67089,0.67756,35031819.04,23809284.7139929,28989,21586892.03,14672978.5676339,0.0051327696187508,0.0051196418587879,0.0283489096573208,0.0191099999999999,0.0440564285714285,0.9422647247931932,0.0051327696187508,0.0051196418587879,5747.0,0.996173544718
2018-06-08T00:00:00Z,0.6777,0.68,0.65832,0.6721,32089604.02,21502857.3219476,22990,18737083.13,12559804.2806458,-0.0080583269378358,-0.0080909707422609,0.0319971663026153,0.02168,0.0427085714285714,0.9416539914454504,-0.0080583269378358,-0.0080909707422609,5150.0,0.993832052485
2018-06-09T00:00:00Z,0.67211,0.68,0.65514,0.6574,31323211.84,20988079.8735296,19776,18206205.9,12208798.9750629,-0.0218717452760006,-0.0221144777458012,0.0369885433715222,0.0248600000000001,0.0424507142857142,0.920978180636189,-0.0218717452760006,-0.0221144777458012,4688.0,0.974883957443
2018-06-10T00:00:00Z,0.65687,0.6585,0.55,0.58201,47688606.63,28984633.4576875,45053,25100135.37,15278981.5989341,-0.1146790386370549,-0.121805031515708,0.165044113173106,0.1084999999999999,0.0465614285714285,0.9500410280318344,-0.1146790386370549,-0.121805031515708,5169.0,0.852206569033
2018-06-11T00:00:00Z,0.58202,0.6,0.56,0.59989,23744329.91,13711198.2992459,26713,13867760.56,8009105.2312261,0.0307211216302125,0.0302586753607922,0.068727341454614,0.0399999999999999,0.0447257142857142,0.9558648739407164,0.0307211216302125,0.0302586753607922,7576.0,0.884393455723
2018-06-12T00:00:00Z,0.59901,0.5991,0.5415,0.5556,29332950.65,16778215.9525018,27017,15424402.47,8815958.8770461,-0.0738302022037374,-0.0766976941950146,0.0960176032272583,0.05839,0.0441692857142857,0.9535362376070406,-0.0738302022037374,-0.0766976941950146,5895.0,0.824309905628
2018-06-13T00:00:00Z,0.5556,0.56124,0.50401,0.52862,36877773.15,19678707.3890784,30883,20602550.49,11010929.2816884,-0.0485601151907847,-0.0497787736330955,0.1030057595392368,0.05723,0.0450435714285714,0.9639039546910592,-0.0485601151907847,-0.0497787736330955,6527.0,0.789740250035
