datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30,funding_rate_day_sum
2023-06-23 00:00:00+00:00,29875.0,31500.0,29792.0,30673.4,699073.071,21421175144.69206,6452824,356076.567,10913706651.31869,0.026724686192468594,0.026373819245732122,0.05717154811715481,1708.0,1126.5785714285716,0.5008274259570511,0.0003
2023-06-24 00:00:00+00:00,30673.5,30796.5,30222.0,30524.2,279539.288,8546756825.90515,3251722,137317.493,4198907744.4826,-0.0048641493932853885,-0.0048760178702824675,0.01872958328714782,574.5,1080.1142857142859,0.50211651344442,0.0003
2023-06-25 00:00:00+00:00,30524.2,31053.2,30252.6,30458.0,301533.154,9236905464.93146,3399190,149888.559,4592764929.8394,-0.002168771007921566,-0.0021711261976253837,0.026228369621480733,800.6000000000022,1096.0357142857144,0.5025751696506401,0.0003
2023-06-26 00:00:00+00:00,30458.0,30667.3,29890.1,30260.1,415099.356,12562149789.70421,4416524,203410.601,6157177915.98473,-0.00649747192855743,-0.006518672382085811,0.025517105522358682,777.2000000000007,1116.0000000000002,0.5040818577145905,0.0003
2023-06-27 00:00:00+00:00,30260.1,30998.5,30213.0,30683.2,406073.348,12421440922.16078,4326474,203324.1,6219800032.79922,0.013982108453045594,0.013885260489701068,0.02595827508831762,785.5,1120.5000000000002,0.48353913476887406,0.0003
2023-06-28 00:00:00+00:00,30683.2,30701.8,29804.6,30066.3,416656.434,12598592811.65844,4000324,201233.626,6085170656.40759,-0.020105464879804025,-0.020310330332957705,0.029240757157011025,897.2000000000007,1091.5500000000004,0.48761662222544,0.000239
2023-06-29 00:00:00+00:00,30066.3,30837.0,30036.1,30439.9,382072.846,11648327668.80449,3628731,193794.917,5908416358.03994,0.012425872155868989,0.012349304632815361,0.026637797134998368,800.9000000000015,1079.2571428571432,0.4884087790244876,0.00025874
2023-06-30 00:00:00+00:00,30439.9,31300.0,29500.0,30460.2,809331.305,24662962533.50455,6203315,399225.344,12168565748.27174,0.0006668878675686329,0.0006666655966700574,0.05913291436568451,1800.0,1108.9142857142858,0.48277041688553274,0.0003
2023-07-01 00:00:00+00:00,30460.2,30668.2,30311.3,30573.6,135520.246,4133098990.12844,1590686,67492.25,2058436884.58546,0.0037228908542950023,0.0037159780479072424,0.011716928976172233,356.90000000000146,1082.321428571429,0.4780771772096548,0.0003
2023-07-02 00:00:00+00:00,30573.6,30800.0,30149.9,30612.7,231866.188,7079342099.35315,2085396,114887.432,3508161448.67612,0.0012788811262005595,0.0012780640542846555,0.021263442970405794,650.0999999999985,1094.5785714285716,0.476523642796741,0.0003
2023-07-03 00:00:00+00:00,30612.7,31395.2,30559.4,31149.0,370293.236,11455001608.3097,3142550,190651.257,5898343125.06834,0.017518872886089776,0.017367186453592254,0.027302394104407622,835.7999999999993,1094.5785714285716,0.47713818593028734,0.0003
2023-07-04 00:00:00+00:00,31149.0,31319.4,30600.0,30756.1,300832.26,9313935624.33744,2628058,146764.589,4544451268.02329,-0.012613567048701424,-0.012693793426675981,0.023095444476548252,719.4000000000015,1019.971428571429,0.4809874376002235,0.0003
2023-07-05 00:00:00+00:00,30756.1,30875.2,30175.8,30488.4,294896.578,8991870910.78812,2593078,142172.294,4334972733.45975,-0.008703964416814758,-0.008742065161223778,0.022740204382220162,699.4000000000015,885.2428571428578,0.44011844499074504,0.0003
2023-07-06 00:00:00+00:00,30488.4,31568.0,29818.0,29874.4,721267.219,22070224345.63387,5400645,352481.399,10791706209.59854,-0.020138806890489525,-0.020344357033540206,0.057398879573870715,1750.0,939.6785714285719,0.40592333175719014,0.00019212
2023-07-07 00:00:00+00:00,29874.3,30443.6,29680.0,30327.9,337801.654,10184988283.5844,2996758,167599.954,5053815379.01882,0.015180221192726773,0.015066154557572986,0.025560345981843938,763.5999999999985,872.221428571429,0.38608590989542774,4.261e-05
2023-07-08 00:00:00+00:00,30328.0,30380.0,30026.8,30269.3,138734.493,4191064151.51028,1435489,69726.478,2106595335.57206,-0.0019322142317800273,-0.0019340833657981449,0.011646042093254089,353.2000000000007,856.4142857142862,0.38679454826388787,8.074e-05
2023-07-09 00:00:00+00:00,30269.2,30443.4,30042.0,30147.8,162296.263,4910685209.23742,1724025,78952.884,2389152954.27674,-0.004013967947722574,-0.004022045539775476,0.013260960775439189,401.40000000000146,827.9000000000004,0.38754881823484333,0.0001868099999999
2023-07-10 00:00:00+00:00,30147.8,31040.0,29928.8,30396.9,429115.537,13041797875.98727,3641213,215576.274,6553065724.44769,0.00826262612860651,0.0082286775083098,0.0368584108956541,1111.2000000000007,851.7571428571433,0.37349608669375833,5.663e-05
2023-07-11 00:00:00+00:00,30396.9,30804.9,30261.4,30608.4,298904.747,9119181979.08487,2909176,149847.078,4572301256.1251,0.006957946369531065,0.006933851563038829,0.017880112774657942,543.5,834.471428571429,0.3734208547335235,0.00020229
2023-07-12 00:00:00+00:00,30608.3,30980.5,30186.0,30368.9,425058.257,13009902129.34863,3657507,210415.824,6441051320.09102,-0.007824649442636611,-0.007855422643537224,0.025956926856679864,794.5,827.1357142857147,0.37581377764299345,0.0001817
2023-07-13 00:00:00+00:00,30368.9,31850.0,30233.0,31441.7,696023.51,21574885298.97106,5143221,357741.915,11090202372.28133,0.03532561271564005,0.03471597889823208,0.053245260776649796,1617.0,885.4285714285717,0.3894342511096113,5.514e-05
2023-07-14 00:00:00+00:00,31441.6,31640.0,29876.6,30293.3,538692.246,16570590022.18309,4534212,255020.318,7847006074.03268,-0.036524742618878836,-0.037208471394015064,0.05608475368698262,1763.4000000000015,882.814285714286,0.3966320090290132,0.0003
2023-07-15 00:00:00+00:00,30293.3,30380.0,30220.2,30276.4,111622.474,3381748954.15686,1290744,53712.592,1627422637.45136,-0.0005578791349901691,-0.0005580348074563091,0.0052750938326296334,159.79999999999927,868.7357142857145,0.3948349938744641,-1.3220000000000002e-05
2023-07-16 00:00:00+00:00,30276.5,30441.6,30050.0,30216.8,173805.94,5260328370.6608,1678837,84384.358,2554167448.64656,-0.001968529944115005,-0.001970470045701944,0.01293416654556019,391.59999999999854,850.2714285714288,0.3864080328094394,0.00014348
2023-07-17 00:00:00+00:00,30216.9,30329.7,29630.0,30126.1,344113.427,10348549509.48323,3054669,166025.109,4993811600.30937,-0.003001641470969818,-0.00300615543185323,0.023155992692806677,699.7000000000007,840.5500000000003,0.38729382063710416,0.00015324
2023-07-18 00:00:00+00:00,30126.0,30227.5,29400.0,29845.6,337396.417,10078127136.72446,3129615,163290.524,4878520240.56572,-0.009310863337770203,-0.009354480378474861,0.027467876691639477,827.5,848.2714285714288,0.38832544124982965,0.00018258
2023-07-19 00:00:00+00:00,29845.7,30178.5,29745.0,29895.5,298418.854,8941549015.88861,2697671,147856.002,4430676287.48177,0.0016719382421530593,0.001670542109359019,0.014524754067601255,433.5,829.2785714285716,0.3848315792100589,0.00022914
2023-07-20 00:00:00+00:00,29895.5,30420.0,29468.8,29791.0,410263.764,12295839232.23674,3328318,200648.876,6015005101.38979,-0.003495509357595572,-0.003501632924585607,0.03181749761669819,951.2000000000007,772.2214285714288,0.3391383381240846,0.00017856
2023-07-21 00:00:00+00:00,29791.0,30056.2,29705.9,29891.4,221145.074,6601525560.44956,1993532,108699.528,3245184747.63478,0.0033701453459098474,0.00336447913315574,0.011758584807492171,350.2999999999993,742.7000000000002,0.26673766843088637,7.371e-05
2023-07-22 00:00:00+00:00,29891.5,29986.0,29602.2,29783.5,143375.956,4278958894.21528,1331022,70822.324,2113721182.2155,-0.0036097339033970277,-0.003616264713885542,0.012839813458051455,383.7999999999993,744.8857142857144,0.2667072188772769,3.316e-05
2023-07-23 00:00:00+00:00,29783.5,30368.2,29718.9,30070.8,224713.846,6742455119.06672,1953437,117355.884,3521432839.90066,0.009646280658754058,0.009600052343262888,0.021800661440059068,649.2999999999993,762.592857142857,0.25137394898209725,0.0002228
2023-07-24 00:00:00+00:00,30070.9,30091.7,28830.0,29163.8,434182.417,12739148029.69294,3450766,208034.404,6102444959.26272,-0.03016215065778094,-0.03062638708501808,0.04195764662064198,1261.7000000000007,773.342857142857,0.27148711468758224,0.00024338
2023-07-25 00:00:00+00:00,29163.8,29379.5,29033.0,29216.3,196438.618,5733864849.27923,1797943,100298.496,2927975433.58373,0.0018001769316755567,0.0017985585551354433,0.011881167749058764,346.5,759.2714285714285,0.27170234935629245,0.0002408
2023-07-26 00:00:00+00:00,29216.2,29670.5,29083.0,29336.0,318527.582,9342519728.59463,2570927,160070.531,4695735562.44441,0.00409702802887435,0.00408865806307368,0.020108637986329548,587.5,744.4857142857143,0.27165894159791615,0.00025219
2023-07-27 00:00:00+00:00,29336.0,29558.4,29065.5,29209.7,223376.534,6549775823.23634,2016131,111542.753,3270852118.70144,-0.004305290428142872,-0.004314584877439742,0.016801881647123037,492.90000000000146,664.1928571428572,0.26645911444858783,9.842e-05
2023-07-28 00:00:00+00:00,29209.8,29535.7,29112.8,29299.9,221299.867,6485251844.3234,1932211,112240.463,3289324515.99032,0.003088015282594503,0.0030832571563284006,0.01447806721739701,422.90000000000146,568.4428571428572,0.2582808088120796,0.00021048
2023-07-29 00:00:00+00:00,29300.0,29397.9,29237.5,29339.1,87100.719,2552974723.6625,895190,44071.975,1291770329.4734,0.0013378885252166572,0.0013369943498133807,0.005474421414407607,160.40000000000146,568.4857142857145,0.25401024366880554,0.00022097
2023-07-30 00:00:00+00:00,29339.1,29442.5,29006.0,29271.1,169901.253,4971420690.30703,1438817,83278.757,2436755637.6779,-0.002317726174286161,-0.0023204162589856026,0.014877756986410627,436.5,571.6928571428574,0.2539561710329803,0.00018068
2023-07-31 00:00:00+00:00,29271.2,29525.8,29100.0,29220.8,230381.722,6752624719.92772,1998716,115578.265,3387957802.12382,-0.0017184185083580772,-0.0017198966831006857,0.014546771388844262,425.7999999999993,552.1285714285716,0.2533260553852778,0.0001797
2023-08-01 00:00:00+00:00,29220.8,29735.0,28550.0,29701.2,442328.643,12851250046.85139,3339266,221882.504,6450047847.18607,0.016440343864644325,0.016306664577195207,0.04055330449542791,1185.0,577.6642857142859,0.2607713280469736,0.00023068
2023-08-02 00:00:00+00:00,29701.2,30059.9,28906.3,29170.1,491725.492,14482383687.34577,3847942,238648.722,7030134406.9197,-0.01788143240003781,-0.01804323697944632,0.038840181541486614,1153.6000000000022,629.1000000000004,0.25849668845951196,0.0003
2023-08-03 00:00:00+00:00,29170.2,29440.0,28955.4,29180.2,251967.942,7357451848.69498,2207681,123472.495,3605738754.72678,0.00034624495630808383,0.000346185027357393,0.01661290156701549,484.59999999999854,595.7714285714288,0.25579897736778073,0.0003
2023-08-04 00:00:00+00:00,29180.1,29323.8,28780.0,29101.1,229395.673,6681106341.50991,1978005,111254.721,3240830018.53478,-0.002710742215612072,-0.0027144229304436607,0.018635924359668515,543.7999999999993,609.5928571428574,0.2545744831648645,0.00028116
