datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1bar,logret_1bar,range,true_range,atr_14,vol_30,ret_1d,logret_1d
2017-12-06 00:00:00+00:00,2.6,2.8,2.3272,2.5134,379335.63,970951.895214,3753,175385.81,457892.731551,-0.037748851454823984,-0.03847979321527761,0.18101071975497698,0.4727999999999999,0.27065,1.4193137161154497,-0.037748851454823984,-0.03847979321527761
2017-12-07 00:00:00+00:00,2.5393,2.84,2.4001,2.6625,533510.45,1406348.826139,4762,324979.04,867552.113807,0.05932203389830515,0.05762911283663641,0.17502188270868138,0.43989999999999974,0.29641428571428563,1.3521305409286948,0.05932203389830515,0.05762911283663641
2017-12-08 00:00:00+00:00,2.6489,2.8,2.206,2.79,649804.35,1643051.586987,7144,283879.56,741396.96443,0.04788732394366191,0.046776064797730776,0.2230985915492957,0.5939999999999999,0.31893571428571427,1.3188835641296046,0.04788732394366191,0.046776064797730776
2017-12-09 00:00:00+00:00,2.789,2.81,2.1777,2.65,477826.16,1195662.19831,5654,191521.98,492694.44298,-0.05017921146953408,-0.05148195583514348,0.2266308243727598,0.6322999999999999,0.34418571428571415,1.336964941353171,-0.05017921146953408,-0.05148195583514348
2017-12-10 00:00:00+00:00,2.65,2.6648,2.1315,2.4619,562267.17,1346922.162266,5762,223899.97,545211.505988,-0.07098113207547163,-0.07362623044501782,0.20124528301886796,0.5333000000000001,0.3715642857142857,1.2590247782915547,-0.07098113207547163,-0.07362623044501782
2017-12-11 00:00:00+00:00,2.4616,2.78,2.4505,2.687,381605.55,1008639.185552,4051,219015.46,581388.329972,0.09143344571266088,0.0874919200802412,0.13383971729152278,0.3294999999999999,0.3798714285714285,1.274479988885861,0.09143344571266088,0.0874919200802412
2017-12-12 00:00:00+00:00,2.687,2.7397,2.4545,2.5547,541865.92,1418968.928439,5319,173439.41,459385.723125,-0.04923706736136946,-0.05049052970132761,0.10614067733531825,0.2852000000000001,0.38937142857142854,1.2268962874384475,-0.04923706736136946,-0.05049052970132761
2017-12-13 00:00:00+00:00,2.5547,2.74,2.265,2.719,702146.43,1805890.315819,7201,288431.22,751735.921251,0.06431283516655562,0.06232936571830716,0.18593181195443695,0.4750000000000001,0.38768571428571413,1.1759854413547735,0.06431283516655562,0.06232936571830716
2017-12-14 00:00:00+00:00,2.7194,3.1521,2.6981,3.1519,998488.09,2897004.542185,7170,643753.8,1879878.447535,0.15921294593600588,0.14774127995369746,0.16697315189407863,0.45399999999999974,0.39668571428571425,1.2457542699262099,0.15921294593600588,0.14774127995369746
2017-12-15 00:00:00+00:00,3.1518,4.399,2.99,4.12,919574.18,3307473.578784,8392,497883.11,1812034.729126,0.3071480694184461,0.2678477177574039,0.44703194898315296,1.4089999999999998,0.47887142857142845,1.57402628775467,0.3071480694184461,0.2678477177574039
