datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1bar,logret_1bar,range,true_range,atr_14,vol_30,ret_1d,logret_1d
2017-09-16 00:00:00+00:00,255.99,271.81,235.51,249.31,10362.06011,2647152.3723708,8859,3866.60141,995005.3267045,-0.014584980237154155,-0.014692386688005321,0.14347826086956525,36.30000000000001,47.01571428571429,1.4755156824610423,-0.014584980237154155,-0.014692386688005321
2017-09-17 00:00:00+00:00,249.32,264.39,239.02,257.55,4614.53337,1149704.2949294,5277,1442.00382,360268.4738608,0.03305122137098393,0.03251677397207953,0.10176085997352684,25.369999999999976,45.45642857142856,1.478343462669832,0.03305122137098393,0.03251677397207953
2017-09-18 00:00:00+00:00,257.53,306.22,257.11,294.57,4125.97051,1182937.633574,3440,2342.68408,669740.5214988,0.14373907979033196,0.13430278983771426,0.19068142108328484,49.110000000000014,43.492142857142845,1.561879168565756,0.14373907979033196,0.13430278983771426
2017-09-19 00:00:00+00:00,296.0,300.0,277.41,284.0,1869.90852,535773.5652001,1896,789.82937,226839.7065421,-0.035882812234782846,-0.03654242768810256,0.07668805377329659,22.589999999999975,38.964999999999996,1.565272484391253,-0.035882812234782846,-0.03654242768810256
2017-09-20 00:00:00+00:00,284.01,294.0,275.91,282.0,1060.56734,302739.7337531,1431,566.64637,162290.4185872,-0.007042253521126751,-0.007067167223092419,0.06369718309859146,18.089999999999975,38.52499999999999,1.5390865577578554,-0.007042253521126751,-0.007067167223092419
2017-09-21 00:00:00+00:00,285.1,287.0,252.1,257.0,1912.55583,516193.1970608,2751,579.77742,156157.9954675,-0.08865248226950351,-0.09283098604289375,0.12375886524822698,34.900000000000006,39.42285714285714,1.5631236771625237,-0.08865248226950351,-0.09283098604289375
2017-09-22 00:00:00+00:00,258.0,272.97,253.01,264.0,1464.5125,382962.217943,2144,612.61937,160401.2878139,0.027237354085603016,0.026873018251095893,0.07766536964980558,19.960000000000036,36.34142857142857,1.5648053969347513,0.027237354085603016,0.026873018251095893
2017-09-23 00:00:00+00:00,259.99,286.23,255.11,285.93,2824.33572,788810.3244239,3901,841.43467,233418.256899,0.08306818181818176,0.07979792247132789,0.1178787878787879,31.120000000000005,36.75428571428572,1.5907163040917498,0.08306818181818176,0.07979792247132789
2017-09-24 00:00:00+00:00,286.5,294.61,275.0,282.0,5575.54422,1582877.4871329,8022,1314.52754,373569.556758,-0.013744622809778617,-0.013839954679530031,0.06858321966914983,19.610000000000014,35.17285714285715,1.5907008895796066,-0.013744622809778617,-0.013839954679530031
2017-09-25 00:00:00+00:00,282.0,299.0,281.34,294.42,5870.48035,1705551.9921018,9165,1950.58866,567363.4490881,0.04404255319148942,0.043100248391753304,0.06262411347517739,17.660000000000025,35.02214285714285,1.598132413994825,0.04404255319148942,0.043100248391753304
2017-09-26 00:00:00+00:00,294.42,296.81,286.24,287.9,4566.92804,1332125.1654396,7329,1073.93969,313528.6412562,-0.022145234698729865,-0.022394121711736936,0.03590109367570135,10.569999999999993,33.60214285714286,1.5882700663270901,-0.022145234698729865,-0.022394121711736936
2017-09-27 00:00:00+00:00,289.91,313.0,286.13,309.74,5518.10382,1641896.8743651,8208,1276.45702,380606.4657897,0.07585967349774236,0.07312003826989777,0.09333101771448422,26.870000000000005,32.846428571428575,1.611712663713739,0.07585967349774236,0.07312003826989777
2017-09-28 00:00:00+00:00,309.81,311.81,296.89,302.44,6600.90922,2009233.8887105,10534,2210.54916,674345.9209191,-0.02356815393555889,-0.02385032519795871,0.048169432427197054,14.920000000000016,29.0,1.5852261843550892,-0.02356815393555889,-0.02385032519795871
2017-09-29 00:00:00+00:00,302.44,303.0,274.0,292.22,11089.19902,3213725.0903979,13098,5176.62946,1501566.8615152,-0.03379182647797896,-0.03437596744613103,0.09588678746197593,29.0,25.433571428571433,1.583798955649311,-0.03379182647797896,-0.03437596744613103
2017-09-30 00:00:00+00:00,292.62,307.49,292.22,304.36,4020.60795,1214456.8380462,8168,1645.11941,497660.508059,0.04154404216001639,0.040704268064383875,0.05225515022927924,15.269999999999982,23.93142857142857,1.5923844039318404,0.04154404216001639,0.040704268064383875
2017-10-01 00:00:00+00:00,305.13,306.0,294.0,303.95,5060.05758,1518988.30299,8900,1496.73509,449595.1195591,-0.001347088973584043,-0.001347997113590793,0.03942699434879748,12.0,22.976428571428578,1.5916456671941848,-0.001347088973584043,-0.001347997113590793
2017-10-02 00:00:00+00:00,303.94,305.0,295.0,296.5,3710.83747,1116501.2248122,7454,1398.52021,421273.0243823,-0.02451061029774626,-0.024815995756950926,0.03290014805066623,10.0,20.18285714285715,1.5417067699312323,-0.02451061029774626,-0.024815995756950926
