datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1bar,logret_1bar,range,true_range,atr_14,vol_30,ret_1d,logret_1d
2019-08-04 00:00:00+00:00,0.0028999,0.0029985,0.0028424,0.0029222,88247046.0,256618.2061217,1636,43242916.0,125944.285972,0.007863695937090354,0.00783293822118658,0.053838725253500634,0.00015609999999999973,0.00012672857142857142,0.748103172060816,0.007863695937090354,0.00783293822118658
2019-08-05 00:00:00+00:00,0.0029196,0.0031998,0.0029196,0.0030428,213937390.0,653683.4162101,3709,112866823.0,344834.5809016,0.041270275819587976,0.04044138688516252,0.09588666073506262,0.0002802,0.0001352,0.6983004379362167,0.041270275819587976,0.04044138688516252
2019-08-06 00:00:00+00:00,0.0030443,0.003084,0.0029124,0.0029557,128970146.0,386490.7698691,2161,66674955.0,199533.1690807,-0.028624950703299623,-0.02904263470333035,0.0563954252662022,0.00017160000000000005,0.00013740714285714284,0.7013293403434425,-0.028624950703299623,-0.02904263470333035
2019-08-07 00:00:00+00:00,0.0029569,0.0030399,0.0028759,0.0029856,116634874.0,344429.3492764,2185,57935185.0,171072.3230798,0.010116046960111147,0.010065222233208715,0.05548601008221406,0.00016400000000000008,0.00014062142857142857,0.7004841017995199,0.010116046960111147,0.010065222233208715
2019-08-08 00:00:00+00:00,0.0029972,0.0029972,0.0028544,0.0029635,72936578.0,212916.7999943,1388,37782894.0,110320.9739721,-0.007402197213290496,-0.007429729425131981,0.0478295819935692,0.00014280000000000022,0.00014360000000000002,0.7004703557221708,-0.007402197213290496,-0.007429729425131981
2019-08-09 00:00:00+00:00,0.0029725,0.0029725,0.0028375,0.002913,53069425.0,153392.1416535,1265,24509418.0,70987.2845453,-0.017040661380124944,-0.01718752426845782,0.04555424329340297,0.0001349999999999997,0.0001471285714285714,0.6947067899008702,-0.017040661380124944,-0.01718752426845782
2019-08-10 00:00:00+00:00,0.0029211,0.0029432,0.0028085,0.00285,40358430.0,115277.3644961,1086,17310101.0,49469.6090239,-0.02162718846549938,-0.021864483696738546,0.04624098867147278,0.00013470000000000018,0.0001421142857142857,0.6857094801487748,-0.02162718846549938,-0.021864483696738546
2019-08-11 00:00:00+00:00,0.00285,0.0028995,0.0028281,0.0028874,48121732.0,138096.3126889,985,26626739.0,76451.5995869,0.013122807017543758,0.013037448933017615,0.025052631578947406,7.140000000000011e-05,0.00014094999999999998,0.6845529656659332,0.013122807017543758,0.013037448933017615
2019-08-12 00:00:00+00:00,0.0028893,0.0028999,0.0028455,0.0028516,37974663.0,108677.3690065,672,18614453.0,53251.8616545,-0.012398697790399593,-0.012476202952240278,0.01884047932395928,5.440000000000002e-05,0.00013624285714285714,0.6852602582614089,-0.012398697790399593,-0.012476202952240278
2019-08-13 00:00:00+00:00,0.0028527,0.0028643,0.0027802,0.0028339,47685418.0,134777.4417494,925,24076128.0,68051.637853,-0.006207041660822088,-0.006226385430509573,0.029492214896900036,8.410000000000015e-05,0.00013265714285714284,0.5841621564694303,-0.006207041660822088,-0.006226385430509573
2019-08-14 00:00:00+00:00,0.0028343,0.0028399,0.0027,0.0027161,89470204.0,247232.6691252,1687,48983752.0,135540.1857227,-0.041568156956843905,-0.042456826960922456,0.04936659726878142,0.00013989999999999966,0.00013639285714285712,0.5684323051174769,-0.041568156956843905,-0.042456826960922456
2019-08-15 00:00:00+00:00,0.002723,0.0027695,0.0025578,0.0025916,83406275.0,220382.7517671,1354,44318420.0,117282.4571997,-0.04583778211406064,-0.04692158227623899,0.07794263834173999,0.0002117,0.00013459285714285713,0.5041279219339467,-0.04583778211406064,-0.04692158227623899
2019-08-16 00:00:00+00:00,0.0025813,0.002718,0.0025112,0.002651,71483283.0,186165.5802512,1375,34134411.0,89124.9976005,0.022920203735144362,0.022661481713223353,0.07979626485568762,0.00020680000000000004,0.00014463571428571426,0.49935264221919173,0.022920203735144362,0.022661481713223353
2019-08-17 00:00:00+00:00,0.002648,0.0026632,0.0025778,0.0026251,48842468.0,128498.7044777,925,27953594.0,73624.1396305,-0.009769898151640977,-0.009817936750811995,0.03221425877027546,8.540000000000023e-05,0.00014557857142857145,0.41452169035362746,-0.009769898151640977,-0.009817936750811995
2019-08-18 00:00:00+00:00,0.0026254,0.0027214,0.002587,0.002695,101432503.0,269985.3732027,1432,47621558.0,126570.208493,0.02662755704544595,0.02627921380488374,0.05119804959811063,0.00013440000000000023,0.00014402857142857146,0.4231931659620776,0.02662755704544595,0.02627921380488374
2019-08-19 00:00:00+00:00,0.0026922,0.0028146,0.0026676,0.0027816,111202618.0,307142.0015209,1670,62623575.0,173058.8668313,0.03213358070500938,0.03162809735055383,0.05454545454545454,0.000147,0.00013451428571428577,0.4347529445068922,0.03213358070500938,0.03162809735055383
2019-08-20 00:00:00+00:00,0.0027787,0.002785,0.0026798,0.002712,29889824.0,81475.615874,753,13999582.0,38144.1837212,-0.025021570319240682,-0.0253399316333649,0.03781995973540415,0.00010520000000000017,0.00012977142857142863,0.4407894552504521,-0.025021570319240682,-0.0253399316333649
2019-08-21 00:00:00+00:00,0.002712,0.0027153,0.0025633,0.0026398,67428707.0,176725.5390195,1134,32304205.0,84517.608553,-0.026622418879056142,-0.026983213365432412,0.05604719764011792,0.0001519999999999998,0.00012891428571428575,0.4387184168837827,-0.026622418879056142,-0.026983213365432412
2019-08-22 00:00:00+00:00,0.0026404,0.0027165,0.0025527,0.0026458,70942538.0,185986.4321207,1186,39652676.0,104055.0580092,0.0022728994620804244,0.0022703203334257793,0.062050155314796566,0.00016379999999999997,0.00013041428571428573,0.41065488590172516,0.0022728994620804244,0.0022703203334257793
2019-08-23 00:00:00+00:00,0.0026486,0.002693,0.0026153,0.0026668,49673949.0,131663.6106386,979,24982744.0,66133.4073626,0.007937107869075533,0.007905774715625036,0.029367299115579407,7.769999999999999e-05,0.0001263214285714286,0.4050342898990775,0.007937107869075533,0.007905774715625036
2019-08-24 00:00:00+00:00,0.0026644,0.0026785,0.0025647,0.0026222,61164375.0,159646.9680027,1084,26064762.0,68080.9558284,-0.01672416379181041,-0.01686559167860402,0.042672866356682104,0.00011379999999999984,0.00012482857142857143,0.40816099528210453,-0.01672416379181041,-0.01686559167860402
2019-08-25 00:00:00+00:00,0.0026274,0.002666,0.002582,0.0026237,59937736.0,157023.8600297,1005,30150245.0,79021.0947207,0.0005720387460912413,0.0005718751942973554,0.03203416978109979,8.399999999999987e-05,0.00012572857142857143,0.4074074508207959,0.0005720387460912413,0.0005718751942973554
2019-08-26 00:00:00+00:00,0.0026192,0.0027048,0.0025931,0.0026409,75309430.0,199016.8301209,1363,39939745.0,105636.4549087,0.006555627548881171,0.006534232875371693,0.04257346495407239,0.00011169999999999973,0.00012982142857142855,0.39985073729854537,0.006555627548881171,0.006534232875371693
2019-08-27 00:00:00+00:00,0.002637,0.00264,0.0025763,0.0025993,57813268.0,150603.5090185,1029,29665173.0,77288.4956203,-0.015752205687454945,-0.01587759014373713,0.024120564958915472,6.459999999999973e-05,0.00012842857142857138,0.40275259339241815,-0.015752205687454945,-0.01587759014373713
2019-08-28 00:00:00+00:00,0.0026014,0.0026014,0.0024772,0.0024965,73252773.0,185903.6828395,1271,39887013.0,101190.4853638,-0.03954910937560119,-0.04035242705056863,0.04778209517947126,0.00012419999999999966,0.00012730714285714282,0.42274293447572847,-0.03954910937560119,-0.04035242705056863
2019-08-29 00:00:00+00:00,0.0024956,0.0024958,0.002339,0.0024244,101148551.0,244083.9718115,1554,52805669.0,127275.5867799,-0.028880432605647877,-0.029305679863534273,0.06280793110354492,0.0001575000000000001,0.00012343571428571423,0.4299720002140615,-0.028880432605647877,-0.029305679863534273
2019-08-30 00:00:00+00:00,0.0024421,0.0024939,0.0023879,0.0024449,37512207.0,91452.165737,661,20265814.0,49416.7184398,0.008455700379475184,0.00842015119992201,0.04372215805972601,0.00010599999999999976,0.00011623571428571422,0.41944661912861714,0.008455700379475184,0.00842015119992201
