datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30
2020-12-22 00:00:00+00:00,22719.88,23837.1,22353.4,23810.79,87033.12616,2010758620.2435267,1496277,42681.326708,986428672.7376072,0.04802350029995983,0.04690600959778024,0.06530453073564747,1483.699999999997,1219.1092857142855,0.7504101332914536
2020-12-23 00:00:00+00:00,23810.79,24100.0,22600.0,23232.76,119047.259733,2797688007.0718794,2194611,56660.201961,1332358610.2684052,-0.024275969003968445,-0.024575487678829333,0.0629966498381616,1500.0,1255.5685714285714,0.7585318345575649
2020-12-24 00:00:00+00:00,23232.39,23794.43,22703.42,23729.2,69013.834252,1602394244.0767715,1421257,35789.111319,831484211.6986718,0.021368102627496777,0.02114300567337324,0.04695998236972285,1091.010000000002,1287.3407142857143,0.7498242996211745
2020-12-25 00:00:00+00:00,23728.99,24789.86,23433.6,24712.47,79519.943569,1919766316.6677368,1504426,41219.088164,995215944.572568,0.04143713230955948,0.04060161725614542,0.05715574060651021,1356.260000000002,1332.759285714286,0.7500901613018323
2020-12-26 00:00:00+00:00,24712.47,26867.03,24500.0,26493.39,97806.513386,2496533065.175581,1735574,49839.034072,1272279529.8870606,0.07206564135434457,0.06958729338063563,0.0957828173387767,2367.029999999999,1435.5500000000004,0.6999256286077472
2020-12-27 00:00:00+00:00,26493.4,28422.0,25700.0,26281.66,148455.586214,4028928683.882025,2438493,72649.340484,1972635486.1835065,-0.007991804748278653,-0.00802391038892658,0.10274260862803893,2722.0,1579.987142857143,0.7025065676099062
2020-12-28 00:00:00+00:00,26281.54,27500.0,26101.0,27079.41,79721.742496,2151806808.5743523,1508204,37895.345621,1023061029.3655896,0.03035386653658856,0.029902302982669937,0.05323103639572234,1399.0,1654.987142857143,0.7014272115557678
2020-12-29 00:00:00+00:00,27079.42,27410.0,25880.0,27385.0,69411.592606,1851617219.7682345,1605166,34276.922601,914954320.8347604,0.011284957833276321,0.011221757725854431,0.056500492440566465,1530.0,1727.1300000000003,0.7003140609043285
2020-12-30 00:00:00+00:00,27385.0,28996.0,27320.0,28875.54,95356.057826,2683953237.460271,1916095,48057.906366,1352877359.6514735,0.05442906700748584,0.05299945173010734,0.061201387620960376,1676.0,1683.887142857143,0.6714684107884414
2020-12-31 00:00:00+00:00,28875.55,29300.0,27850.0,28923.63,75508.505152,2173600125.420073,1552793,36431.62208,1049389143.5562063,0.0016654233998740775,0.0016640381201611376,0.0502155111211773,1450.0,1603.887142857143,0.6365957145459613
2021-01-01 00:00:00+00:00,28923.63,29600.0,28624.57,29331.69,54182.925011,1582526989.1618726,1314910,27455.801725,802247744.5451041,0.014108187665241134,0.014009593427539713,0.03372432851616482,975.4300000000003,1606.762142857143,0.6358864027370914
2021-01-02 00:00:00+00:00,29331.7,33300.0,28946.53,32178.33,129993.873362,4073842163.6715407,2245922,67446.305246,2110334723.8871453,0.09704998245924479,0.0926247431168008,0.14842206500886929,4353.470000000001,1816.1907142857144,0.6974175168440012
2021-01-03 00:00:00+00:00,32176.45,34778.11,31962.99,33000.05,120957.56675,4057598425.492016,2369698,59750.332871,2004428433.9318464,0.025536440206810118,0.02521583198655364,0.08748496270626843,2815.119999999999,1929.0564285714286,0.6663714926133739
2021-01-04 00:00:00+00:00,33000.05,33600.0,28130.0,31988.71,140899.88569,4429010349.695345,2642408,69088.46923,2173435409.016988,-0.03064662023239373,-0.031126048570094156,0.16575732461011422,5470.0,2156.3585714285714,0.6885304925652822
2021-01-05 00:00:00+00:00,31989.75,34360.0,29900.0,33949.53,116049.997038,3743617144.6469154,2526851,59691.754755,1927195093.6415496,0.061297251436522426,0.05949198197405359,0.1394241905972451,4460.0,2368.951428571429,0.7043975523060931
2021-01-06 00:00:00+00:00,33949.53,36939.21,33288.0,36769.36,127139.20131,4431954248.519614,2591783,63052.914652,2199632470.221549,0.08305947092640165,0.07978987964728823,0.10754817518828683,3651.209999999999,2522.6092857142858,0.7296518685985732
2021-01-07 00:00:00+00:00,36769.36,40365.0,36300.0,39432.28,132825.700437,5062569943.383372,2814686,65055.107136,2482583239.856497,0.0724222559217782,0.06991988054158327,0.11055400474743102,4065.0,2735.037142857143,0.7085613403272394
